title,price,old_price,discount_offer,image_urls,images
Apple iPhone XS 256GB Silver (MT9J2RU/A) ,92990,98990,6000,https://img.mvideo.ru/Pdb/30040018m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040018m.jpg', 'path': 'full/1f856d1dac9dc019e0202db5d5822df3d5714949.jpg', 'checksum': 'ba5ce86ea17d0a1b383cc569acc39ce0'}]"
Apple iPhone 7 32Gb Gold (MN902RU/A) ,34990,nan,0,https://img.mvideo.ru/Pdb/30026137m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026137m.jpg', 'path': 'full/15b08aef36146db43742dd4055487f73623f28b7.jpg', 'checksum': 'e14df2aaf75cb2f5724fa1bf109ef817'}]"
Samsung Galaxy A9 (2018) Black ,29990,nan,0,https://img.mvideo.ru/Pdb/30040723m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040723m.jpg', 'path': 'full/c874abba43392ec89418660056d1ad5a5ed1abc3.jpg', 'checksum': '715570eba9d703a1c32d86b5992008ea'}]"
Nokia 8.1 Indigo (DS TA-1119) ,29990,nan,0,https://img.mvideo.ru/Pdb/30042554m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042554m.jpg', 'path': 'full/b283cbee0ba9e1c95724508102c900ebe51b68c8.jpg', 'checksum': 'ff5b221e5661094470cd6ea9549633d0'}]"
Sony G3416 Xperia XA1 Plus Gold ,11990,13990,2000,https://img.mvideo.ru/Pdb/30042093m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042093m.jpg', 'path': 'full/6f53954d70ae470afe86acc6091261619cc5c0af.jpg', 'checksum': '25a7a48ab5bb2cd75ef072bfb329bfcd'}]"
Prestigio Wize Q3 Duo Black (PSP3471) ,3990,nan,0,https://img.mvideo.ru/Pdb/30036913m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036913m.jpg', 'path': 'full/310504a37e29d5180a9828346c3ca57663ee6b0c.jpg', 'checksum': '53e809a554548dce14904bcfd63da1b2'}]"
Samsung Galaxy A6+ (2018) Gold (SM-A605F) ,17990,20490,2500,https://img.mvideo.ru/Pdb/30038466m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038466m.jpg', 'path': 'full/dcf794df530d3252d9ee966534574aead756d3d0.jpg', 'checksum': '936dc6f5e7df07b4b9c366fc356fd90d'}]"
Huawei Nova 3 Red (PAR-LX1) ,26990,29990,3000,https://img.mvideo.ru/Pdb/30040208m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040208m.jpg', 'path': 'full/f59f19649ce9e1c07d30eb01e58b194b7a1fa952.jpg', 'checksum': '367dd36b8b02d390c11a1f6a273934f8'}]"
Nokia 5.1 Black (TA-1075) ,10990,nan,0,https://img.mvideo.ru/Pdb/30038855m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038855m.jpg', 'path': 'full/73288225e92192e02055c818c1f858f9510e400d.jpg', 'checksum': '89cddcc19f89b2f65d1e82a3c9202665'}]"
Samsung Galaxy S9+ 64Gb Red ,55990,61990,6000,https://img.mvideo.ru/Pdb/30039471m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039471m.jpg', 'path': 'full/db4f153cc0e8fd7819d7076abec55fcdc6c77ec7.jpg', 'checksum': 'f5d9329c3b77894f4f15bc898ae9f64b'}]"
Samsung Galaxy S9+ 256Gb Черный бриллиант ,66990,69990,3000,https://img.mvideo.ru/Pdb/30032350m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032350m.jpg', 'path': 'full/e8c3f1a5311f8939b30c307db132a7826bb0bde4.jpg', 'checksum': 'b429e41e8e37b7910612216f1a9ddcf6'}]"
Samsung Galaxy A9 (2018) Pink ,29990,nan,0,https://img.mvideo.ru/Pdb/30040725m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040725m.jpg', 'path': 'full/4eeb052ddbad535c46d7b950d17a90a18ff034d3.jpg', 'checksum': '97e003a4501ecd78382be6f5ed25fe24'}]"
Sony Xperia XA2 Plus DS Black (H4413) ,23990,nan,0,https://img.mvideo.ru/Pdb/30039895m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039895m.jpg', 'path': 'full/52d067f184dc8a0cbc66182ad409c71a0680e5d3.jpg', 'checksum': '56714df9e0a39ed4ba77e353b89db749'}]"
Huawei Y9 2018 Blue (FLA-LX1) ,12990,nan,0,https://img.mvideo.ru/Pdb/30032652m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032652m.jpg', 'path': 'full/9c8a157b89acc31d307ae6b9214d35f441e1a8ed.jpg', 'checksum': '60be519a8a0f02bf126f262e81982343'}]"
Samsung Galaxy Note 9 128Gb Indigo ,71490,nan,0,https://img.mvideo.ru/Pdb/30039470m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039470m.jpg', 'path': 'full/0dad1a3115d775279478ed26c4e0ec71489900f4.jpg', 'checksum': '6b093d83834991b329ad242035543e43'}]"
Apple iPhone 7 Plus 32Gb Gold (MNQP2RU/A) ,44990,nan,0,https://img.mvideo.ru/Pdb/30026231m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026231m.jpg', 'path': 'full/592ad68e7ca53ff4c21570efc82b712ce39b05aa.jpg', 'checksum': 'dea9e812b560cde80c2c77338ed67f23'}]"
Samsung Galaxy S9+ 64Gb Титан ,55990,61990,6000,https://img.mvideo.ru/Pdb/30032353m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032353m.jpg', 'path': 'full/7530c92b21f487dac8b71f68974eeacf2a4ec659.jpg', 'checksum': '5ca9a7b0f24da99a48861fac26443a39'}]"
TP-Link Neffos C9A Moonlight Silver (TP706A) ,6790,nan,0,https://img.mvideo.ru/Pdb/30040374m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040374m.jpg', 'path': 'full/4a845528eada34ebd90623e2a49e250a52904752.jpg', 'checksum': '5365811b56b3eed3ff95b12593c1f13d'}]"
Apple iPhone 8 Plus 256GB Silver (MQ8Q2RU/A) ,61990,67990,6000,https://img.mvideo.ru/Pdb/30030161m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030161m.jpg', 'path': 'full/5aaf37a19cfc0da4810258a68657d471f7920530.jpg', 'checksum': '2cd2c729f642ad416711cbc3193262ed'}]"
OPPO A3s Black/Purple (CPH1803) ,11990,12990,1000,https://img.mvideo.ru/Pdb/30039874m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039874m.jpg', 'path': 'full/a834fcbe1fa35c6ef1cdccc1e32728856985800c.jpg', 'checksum': 'abfd21ba8c06cc8152ee255a10c27166'}]"
Samsung Galaxy S8 64Gb Мистический аметист ,39990,nan,0,https://img.mvideo.ru/Pdb/30027820m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027820m.jpg', 'path': 'full/f4c13188c50de485eddb4c42495b7825807ac574.jpg', 'checksum': '5a63a91f0bc08e973561b47d179bcab4'}]"
Samsung Galaxy S8 64Gb Королевский Рубин ,39990,nan,0,https://img.mvideo.ru/Pdb/30032088m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032088m.jpg', 'path': 'full/3bf8559a0a6fd3ccd418651cb9b773e2d4eae86b.jpg', 'checksum': '3ffea4feed512cc279c15f4cc01cef81'}]"
Apple iPhone XS Max 512GB Gold (MT582RU/A) ,117990,126990,9000,https://img.mvideo.ru/Pdb/30040031m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040031m.jpg', 'path': 'full/6cbfc10eaa6060d932a05b7919d8232e402af1e5.jpg', 'checksum': '985a0c451dc6dbb6481682e1008f401b'}]"
Sony Xperia XZ1 compact Black (G8441) ,26990,nan,0,https://img.mvideo.ru/Pdb/30030288m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030288m.jpg', 'path': 'full/92e41802341f7238291b18686436fc812a3d7309.jpg', 'checksum': 'cf374f33f8cc8509ff19c8db700b2e47'}]"
Samsung Galaxy A6+ (2018) Blue (SM-A605F) ,17990,20490,2500,https://img.mvideo.ru/Pdb/30038467m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038467m.jpg', 'path': 'full/a4eeebd959f179c07b8567e204c6b35fb678b1e9.jpg', 'checksum': '85b075b2356f3a51208ad2f7aa43af84'}]"
Samsung Galaxy A8 (2018) Blue (SM-A530F) ,21990,nan,0,https://img.mvideo.ru/Pdb/30031848m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031848m.jpg', 'path': 'full/4c9cd03d52f35b5a4aea8e34d66ee6da3cc5e22b.jpg', 'checksum': '4264b79cb21b826918ff3afbdbba3e59'}]"
OPPO АХ7 Glaring Gold ,18990,nan,0,https://img.mvideo.ru/Pdb/30042555m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042555m.jpg', 'path': 'full/5167b0072e3306baf169580ee9634e8786a02791.jpg', 'checksum': '690b660f29376ea0f02210a54eb48131'}]"
TP-Link Neffos C7 Cloudy Grey (TP910A) ,6990,nan,0,https://img.mvideo.ru/Pdb/30036794m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036794m.jpg', 'path': 'full/a17f634a6b356bb427942e75906c2d7f615f9643.jpg', 'checksum': '18c46cdc7cc2aea7401dc53e6bea57b3'}]"
Prestigio PSP5545DUO MUZE E5 LTE BLUE ,6390,nan,0,https://img.mvideo.ru/Pdb/30041828m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041828m.jpg', 'path': 'full/e96cd23a85c4f5e84c28fc2c79a5acb816389fd4.jpg', 'checksum': 'f29f9bbb5d26254c6a6100fd1c70256c'}]"
Sony Xperia L1 Dual Black (G3312) ,9990,nan,0,https://img.mvideo.ru/Pdb/30028110m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30028110m.jpg', 'path': 'full/9984912502c95715b39cccf4f04d77c42aad724f.jpg', 'checksum': 'f5ae9674cf2a3c7750195e7d7dd375f0'}]"
Apple iPhone 7 Plus 32Gb Silver (MNQN2RU/A) ,44990,nan,0,https://img.mvideo.ru/Pdb/30026230m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026230m.jpg', 'path': 'full/8ac2a9fcc6ae49f095d4ff5d8b3e7f6ca3ef10c7.jpg', 'checksum': '6482f43fa91718473b6c4748c4ff8fd6'}]"
Apple iPhone 6s Plus 64Gb Rose Gold (FKU92RU/A) восст. ,27990,29990,2000,https://img.mvideo.ru/Pdb/30040198m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040198m.jpg', 'path': 'full/9d00407fdbaaa72c2513b7f7ba74d9145b4c5dfc.jpg', 'checksum': 'ea20e6f6a808e7bd00d1fce3b9bb27f2'}]"
Samsung Galaxy J8 (2018) Black (SM-J810F) ,13490,nan,0,https://img.mvideo.ru/Pdb/30038816m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038816m.jpg', 'path': 'full/c94303f5babf0052320db7e2caa244125b242538.jpg', 'checksum': '2ce660f950ceca91bbeb4bd0fb352ac3'}]"
Apple iPhone XR 256GB Black (MRYJ2RU/A) ,70990,76990,6000,https://img.mvideo.ru/Pdb/30040044m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040044m.jpg', 'path': 'full/cff1bb0f0f44ec28eb62dca0a269e7df21a4b1fd.jpg', 'checksum': '5e8deb0f2aade728414eebd5d39150ee'}]"
