production_id,product_id,batch_number,start_date,end_date,planned_quantity,produced_quantity,defect_quantity,employee_id,machine_id,production_line,production_cost,energy_consumption,production_status,quality_check_status
572,44,B000572,2023-05-08,2023-05-08 04:00:00,183,188,8,58,2,Лінія 1,40443.35,566.77,Заплановано,Пройдено
573,24,B000573,2023-05-06,2023-05-08 18:00:00,548,526,23,143,1,Лінія 5,31179.71,159.98,В процесі,Очікує
574,31,B000574,2024-06-05,2024-06-06 03:00:00,242,249,7,147,10,Лінія 5,23482.69,846.73,В процесі,Очікує
575,20,B000575,2023-05-02,2023-05-03 14:00:00,619,646,1,49,3,Лінія 3,5112.01,700.77,В процесі,Відхилено
576,85,B000576,2023-03-04,2023-03-04 13:00:00,234,218,3,145,1,Лінія 2,47190.68,546.7,В процесі,Відхилено
577,26,B000577,2024-06-10,2024-06-10 04:00:00,345,358,18,28,1,Лінія 5,33504.9,572.14,В процесі,Відхилено
578,70,B000578,2024-04-15,2024-04-17 22:00:00,294,301,13,154,5,Лінія 2,48289.79,303.14,Заплановано,Пройдено
579,69,B000579,2023-10-31,2023-11-01 01:00:00,910,899,18,45,3,Лінія 4,5659.72,897.35,Завершено,Відхилено
580,56,B000580,2024-09-25,2024-09-27 22:00:00,601,541,27,91,2,Лінія 1,15626.39,556.82,В процесі,Відхилено
581,23,B000581,2024-07-20,2024-07-22 04:00:00,239,247,12,15,6,Лінія 4,36884.56,299.27,В процесі,Пройдено
582,77,B000582,2023-03-20,2023-03-20 10:00:00,225,210,4,162,5,Лінія 3,31765.28,605.45,Завершено,Пройдено
583,26,B000583,2024-05-12,2024-05-12 17:00:00,885,871,14,131,10,Лінія 1,2608.66,901.98,Заплановано,Відхилено
584,92,B000584,2024-03-21,2024-03-23 07:00:00,575,531,12,45,3,Лінія 2,33304.73,560.2,В процесі,Очікує
585,65,B000585,2023-01-12,2023-01-12 10:00:00,535,573,13,172,6,Лінія 2,17059.13,393.99,Заплановано,Очікує
586,37,B000586,2024-03-24,2024-03-25 17:00:00,238,218,6,6,4,Лінія 1,22107.48,775.59,В процесі,Очікує
587,82,B000587,2024-05-07,2024-05-09 07:00:00,479,480,7,74,2,Лінія 5,21845.11,151.25,Заплановано,Очікує
588,79,B000588,2024-07-09,2024-07-09 07:00:00,258,283,11,102,2,Лінія 4,39244.86,309.38,В процесі,Відхилено
589,62,B000589,2024-05-19,2024-05-20 22:00:00,444,464,7,162,2,Лінія 3,45043.96,373.49,В процесі,Пройдено
590,26,B000590,2023-08-08,2023-08-10 10:00:00,81,81,0,31,10,Лінія 1,48073.95,411.04,Заплановано,Пройдено
591,61,B000591,2023-09-17,2023-09-18 10:00:00,431,447,4,131,8,Лінія 1,26016.15,801.42,Завершено,Відхилено
592,46,B000592,2023-07-10,2023-07-11 15:00:00,352,360,5,143,1,Лінія 2,41298.1,531.21,В процесі,Пройдено
593,99,B000593,2024-01-24,2024-01-24 05:00:00,588,561,9,187,6,Лінія 3,1665.01,940.37,Завершено,Очікує
594,32,B000594,2023-10-20,2023-10-21 19:00:00,997,1027,42,172,9,Лінія 1,29845.8,164.78,Заплановано,Пройдено
595,79,B000595,2024-02-01,2024-02-02 23:00:00,70,66,0,145,8,Лінія 5,20707.2,223.96,Завершено,Очікує
596,70,B000596,2024-06-23,2024-06-23 20:00:00,586,623,5,131,2,Лінія 2,6051.01,802.73,В процесі,Пройдено
597,71,B000597,2024-05-09,2024-05-10 04:00:00,439,430,17,145,9,Лінія 4,42489.96,224.64,В процесі,Пройдено
598,6,B000598,2024-03-15,2024-03-16 21:00:00,859,803,16,172,7,Лінія 1,18506.87,510.45,В процесі,Пройдено
599,20,B000599,2024-04-20,2024-04-22 04:00:00,343,357,6,129,3,Лінія 4,30454.32,938.24,Заплановано,Очікує
600,68,B000600,2023-02-25,2023-02-27 14:00:00,655,711,27,164,5,Лінія 3,26306.42,764.37,Заплановано,Очікує
601,69,B000601,2023-07-30,2023-08-01 16:00:00,695,739,2,187,1,Лінія 4,26030.81,628.62,Завершено,Пройдено
602,70,B000602,2024-05-20,2024-05-21 02:00:00,378,384,14,45,5,Лінія 5,26159.33,126.28,Заплановано,Відхилено
603,98,B000603,2023-02-09,2023-02-12 00:00:00,985,890,16,6,1,Лінія 4,25720.02,601.83,Заплановано,Відхилено
604,100,B000604,2023-12-31,2023-12-31 05:00:00,553,523,26,80,1,Лінія 1,17538.92,261.39,Завершено,Відхилено
605,59,B000605,2024-04-20,2024-04-22 08:00:00,347,380,17,145,9,Лінія 4,9574.34,214.07,Завершено,Пройдено
606,41,B000606,2023-06-02,2023-06-02 05:00:00,778,750,1,176,7,Лінія 2,23946.08,290.92,В процесі,Пройдено
607,34,B000607,2024-07-13,2024-07-15 18:00:00,594,641,11,176,5,Лінія 5,21247.04,112.94,В процесі,Пройдено
608,91,B000608,2024-02-25,2024-02-25 21:00:00,719,666,13,176,2,Лінія 1,42862.53,539.71,Завершено,Очікує
609,98,B000609,2024-03-22,2024-03-23 14:00:00,546,508,8,15,6,Лінія 5,37002.02,477.4,Завершено,Очікує
610,51,B000610,2023-02-01,2023-02-01 06:00:00,245,245,7,45,8,Лінія 1,32819.98,711.64,Завершено,Пройдено
611,29,B000611,2023-06-24,2023-06-25 17:00:00,967,1005,19,80,4,Лінія 5,46575.11,599.75,Завершено,Пройдено
612,75,B000612,2024-10-06,2024-10-08 21:00:00,289,283,8,65,9,Лінія 2,14907.47,879.14,Заплановано,Пройдено
613,95,B000613,2023-07-23,2023-07-23 08:00:00,575,563,3,132,9,Лінія 5,6950.86,676.11,В процесі,Очікує
614,31,B000614,2024-01-18,2024-01-20 12:00:00,205,208,7,176,4,Лінія 5,31800.79,853.24,Завершено,Пройдено
615,33,B000615,2024-01-05,2024-01-07 01:00:00,707,649,1,169,9,Лінія 5,24168.98,304.58,Заплановано,Пройдено
616,100,B000616,2023-02-05,2023-02-06 15:00:00,318,347,9,131,2,Лінія 3,43671.03,227.63,Заплановано,Пройдено
617,72,B000617,2024-07-15,2024-07-17 16:00:00,879,833,31,28,10,Лінія 1,30332.86,232.72,Завершено,Пройдено
618,33,B000618,2024-08-21,2024-08-23 05:00:00,336,335,15,172,3,Лінія 1,40651.6,576.62,Завершено,Відхилено
619,44,B000619,2023-08-16,2023-08-16 04:00:00,331,299,2,122,4,Лінія 5,25633.9,811.42,В процесі,Пройдено
620,85,B000620,2024-10-06,2024-10-06 04:00:00,504,482,13,129,10,Лінія 5,23853.24,691.87,В процесі,Очікує
621,68,B000621,2023-02-28,2023-03-02 03:00:00,364,370,7,58,7,Лінія 5,39192.21,653.12,Заплановано,Очікує
622,9,B000622,2024-02-16,2024-02-17 23:00:00,348,344,0,187,7,Лінія 4,40729.76,894.05,Завершено,Очікує
623,84,B000623,2023-12-27,2023-12-29 03:00:00,947,995,2,28,7,Лінія 1,9308.99,393.93,Завершено,Очікує
624,5,B000624,2024-11-23,2024-11-25 22:00:00,302,315,7,34,9,Лінія 4,41655.41,725.1,В процесі,Пройдено
625,44,B000625,2024-01-28,2024-01-30 13:00:00,749,698,35,34,8,Лінія 3,15203.48,441.84,Завершено,Очікує
626,58,B000626,2023-10-07,2023-10-08 04:00:00,898,957,28,6,4,Лінія 5,28133.21,799.7,Заплановано,Відхилено
627,3,B000627,2023-06-29,2023-07-01 23:00:00,949,912,14,34,2,Лінія 5,31668.94,367.29,Заплановано,Відхилено
628,3,B000628,2024-06-12,2024-06-14 20:00:00,85,80,0,34,1,Лінія 2,8166.23,499.98,Заплановано,Пройдено
629,9,B000629,2023-07-01,2023-07-02 17:00:00,720,697,4,132,2,Лінія 2,23736.03,298.89,Завершено,Відхилено
630,61,B000630,2024-01-07,2024-01-08 01:00:00,870,906,41,131,1,Лінія 3,33509.81,502.01,Заплановано,Очікує
631,25,B000631,2024-03-02,2024-03-03 19:00:00,292,304,6,45,1,Лінія 2,4076.15,286.39,В процесі,Відхилено
632,41,B000632,2023-12-02,2023-12-03 08:00:00,826,791,18,65,4,Лінія 1,28604.22,210.31,Завершено,Пройдено
633,28,B000633,2023-07-29,2023-07-30 04:00:00,132,136,2,91,10,Лінія 2,40412.3,502.02,Завершено,Пройдено
634,76,B000634,2023-08-06,2023-08-08 17:00:00,387,402,17,128,9,Лінія 5,8013.43,761.76,В процесі,Пройдено
635,3,B000635,2023-02-12,2023-02-13 06:00:00,833,805,18,58,8,Лінія 1,48733.5,741.26,Завершено,Очікує
636,84,B000636,2023-03-30,2023-03-31 18:00:00,941,925,43,15,2,Лінія 2,2974.72,540.49,В процесі,Пройдено
637,40,B000637,2023-11-08,2023-11-09 02:00:00,736,784,25,31,9,Лінія 1,31963.0,488.96,В процесі,Очікує
638,37,B000638,2023-01-30,2023-01-31 10:00:00,132,120,4,123,8,Лінія 3,32706.82,994.19,Завершено,Очікує
639,85,B000639,2024-11-20,2024-11-20 23:00:00,327,306,2,6,10,Лінія 1,33690.9,754.23,В процесі,Пройдено
640,28,B000640,2024-11-13,2024-11-14 07:00:00,730,735,31,143,9,Лінія 1,36453.27,796.48,В процесі,Очікує
641,54,B000641,2024-03-16,2024-03-16 04:00:00,124,124,4,65,10,Лінія 3,11949.35,111.72,В процесі,Пройдено
642,75,B000642,2023-11-09,2023-11-10 16:00:00,166,156,6,131,10,Лінія 5,19809.79,741.6,Завершено,Очікує
643,34,B000643,2024-02-11,2024-02-12 00:00:00,460,495,8,31,3,Лінія 5,21033.51,298.49,Заплановано,Пройдено
644,44,B000644,2024-03-08,2024-03-09 19:00:00,656,597,18,123,6,Лінія 5,36566.83,348.05,Заплановано,Відхилено
645,33,B000645,2024-02-29,2024-02-29 13:00:00,930,888,20,129,8,Лінія 2,15431.9,155.59,Завершено,Відхилено
646,26,B000646,2023-02-16,2023-02-17 06:00:00,649,585,27,15,10,Лінія 3,5240.7,591.24,Заплановано,Очікує
647,20,B000647,2023-03-08,2023-03-09 08:00:00,348,328,14,128,2,Лінія 2,14200.03,908.14,В процесі,Пройдено
648,46,B000648,2024-11-24,2024-11-25 19:00:00,760,815,20,154,10,Лінія 2,13171.5,417.61,Заплановано,Очікує
649,100,B000649,2023-05-01,2023-05-02 08:00:00,137,145,6,131,9,Лінія 3,1170.19,489.18,Заплановано,Очікує
650,30,B000650,2024-09-27,2024-09-29 19:00:00,162,154,5,132,5,Лінія 5,48772.53,283.0,Завершено,Пройдено
651,6,B000651,2023-03-14,2023-03-16 04:00:00,748,792,20,34,7,Лінія 3,34024.89,742.26,Завершено,Очікує
652,56,B000652,2023-11-09,2023-11-09 19:00:00,882,805,37,15,6,Лінія 4,49315.61,192.6,Завершено,Відхилено
653,29,B000653,2024-09-23,2024-09-24 10:00:00,427,417,10,129,5,Лінія 4,47202.59,935.96,В процесі,Пройдено
654,95,B000654,2023-05-26,2023-05-27 11:00:00,666,624,11,162,8,Лінія 3,23400.05,722.49,Заплановано,Відхилено
655,9,B000655,2024-03-11,2024-03-12 15:00:00,938,913,27,147,10,Лінія 4,29509.79,647.48,Заплановано,Пройдено
656,46,B000656,2023-08-09,2023-08-10 00:00:00,647,676,24,132,1,Лінія 5,13640.87,199.56,В процесі,Пройдено
657,28,B000657,2024-01-26,2024-01-26 13:00:00,798,725,25,102,3,Лінія 5,31070.91,886.64,Завершено,Пройдено
658,84,B000658,2024-12-28,2024-12-30 19:00:00,773,739,21,74,1,Лінія 1,42386.37,662.79,Завершено,Очікує
659,29,B000659,2023-05-06,2023-05-08 17:00:00,471,497,15,15,10,Лінія 1,42820.52,956.56,В процесі,Пройдено
660,100,B000660,2023-12-27,2023-12-28 09:00:00,756,825,26,176,5,Лінія 1,21083.55,342.53,Заплановано,Відхилено
661,96,B000661,2023-10-02,2023-10-04 12:00:00,328,304,13,65,8,Лінія 1,10338.85,119.98,Заплановано,Відхилено
662,46,B000662,2023-10-15,2023-10-16 00:00:00,86,85,2,65,4,Лінія 2,4906.87,849.53,Завершено,Очікує
663,95,B000663,2023-12-30,2023-12-30 17:00:00,555,580,24,176,1,Лінія 5,22089.19,712.82,В процесі,Очікує
664,75,B000664,2023-12-18,2023-12-20 19:00:00,574,539,13,6,6,Лінія 4,47472.03,803.09,Завершено,Очікує
665,61,B000665,2023-09-02,2023-09-03 10:00:00,248,250,5,128,10,Лінія 5,24557.79,476.23,Заплановано,Пройдено
666,33,B000666,2024-05-04,2024-05-06 18:00:00,266,273,8,49,5,Лінія 1,37773.12,166.33,Заплановано,Відхилено
667,97,B000667,2024-02-11,2024-02-12 17:00:00,152,142,3,131,8,Лінія 5,26986.56,733.24,В процесі,Пройдено
668,54,B000668,2023-07-05,2023-07-07 14:00:00,696,688,18,102,7,Лінія 3,26424.41,699.1,Заплановано,Пройдено
669,13,B000669,2023-02-04,2023-02-05 09:00:00,275,293,4,154,9,Лінія 1,26981.96,334.93,Заплановано,Очікує
670,61,B000670,2024-04-27,2024-04-28 12:00:00,999,915,9,176,7,Лінія 2,15201.41,752.86,В процесі,Відхилено
671,51,B000671,2023-02-13,2023-02-15 09:00:00,548,593,16,187,10,Лінія 3,16143.8,788.94,Завершено,Відхилено
672,95,B000672,2024-03-13,2024-03-15 23:00:00,404,378,12,162,6,Лінія 4,36448.29,780.46,Завершено,Відхилено
673,72,B000673,2024-02-14,2024-02-14 09:00:00,164,153,4,102,8,Лінія 1,1272.67,361.85,В процесі,Пройдено
674,56,B000674,2023-06-24,2023-06-24 11:00:00,530,509,22,162,1,Лінія 1,3972.38,866.62,В процесі,Відхилено
675,30,B000675,2023-06-10,2023-06-12 13:00:00,752,766,33,164,3,Лінія 1,15033.74,445.49,В процесі,Пройдено
676,17,B000676,2024-10-25,2024-10-26 18:00:00,329,317,8,132,3,Лінія 4,31559.04,728.43,Заплановано,Очікує
677,44,B000677,2023-04-06,2023-04-08 10:00:00,334,364,4,45,4,Лінія 5,40151.34,208.15,В процесі,Очікує
678,66,B000678,2023-10-28,2023-10-30 09:00:00,789,718,32,131,6,Лінія 2,48717.36,954.48,В процесі,Очікує
679,86,B000679,2023-07-29,2023-07-30 17:00:00,860,864,40,122,3,Лінія 5,30920.29,303.69,Завершено,Очікує
680,36,B000680,2023-08-09,2023-08-11 22:00:00,680,663,21,15,3,Лінія 3,36799.69,222.47,Завершено,Пройдено
681,92,B000681,2024-03-11,2024-03-12 06:00:00,693,662,21,169,1,Лінія 4,40938.73,547.35,В процесі,Пройдено
682,52,B000682,2023-05-19,2023-05-19 22:00:00,209,220,7,143,8,Лінія 1,12026.47,415.56,Заплановано,Очікує
683,65,B000683,2023-08-15,2023-08-15 14:00:00,599,610,13,15,3,Лінія 3,20164.38,691.82,Завершено,Очікує
684,90,B000684,2024-09-23,2024-09-23 21:00:00,539,514,13,172,6,Лінія 1,10041.13,604.59,Заплановано,Відхилено
685,14,B000685,2024-01-15,2024-01-17 03:00:00,441,432,8,128,7,Лінія 3,41766.47,336.65,Завершено,Очікує
686,34,B000686,2024-07-09,2024-07-10 23:00:00,851,835,6,49,2,Лінія 3,3810.97,456.17,Заплановано,Пройдено
687,23,B000687,2024-03-21,2024-03-23 11:00:00,795,859,21,145,5,Лінія 2,15790.3,791.08,Заплановано,Відхилено
688,14,B000688,2023-11-01,2023-11-02 04:00:00,199,188,9,187,3,Лінія 5,46742.4,203.25,Завершено,Пройдено
689,51,B000689,2023-06-10,2023-06-11 22:00:00,662,661,28,58,10,Лінія 1,38513.16,466.83,В процесі,Відхилено
690,94,B000690,2023-07-30,2023-07-31 20:00:00,875,884,19,122,1,Лінія 2,44638.83,545.01,Завершено,Відхилено
691,61,B000691,2023-11-26,2023-11-27 14:00:00,274,274,5,45,2,Лінія 1,47432.54,655.43,В процесі,Відхилено
692,46,B000692,2023-01-04,2023-01-04 23:00:00,54,56,2,147,3,Лінія 2,40894.0,683.11,В процесі,Очікує
693,97,B000693,2023-12-16,2023-12-17 17:00:00,812,820,7,131,2,Лінія 5,21673.39,277.2,Заплановано,Пройдено
694,9,B000694,2024-12-22,2024-12-24 23:00:00,723,722,25,132,1,Лінія 2,12692.73,965.69,В процесі,Очікує
695,90,B000695,2024-07-09,2024-07-09 20:00:00,553,555,9,15,2,Лінія 5,19962.79,976.98,Заплановано,Очікує
696,94,B000696,2024-02-05,2024-02-07 18:00:00,146,136,0,154,6,Лінія 3,25011.03,700.0,Завершено,Очікує
697,25,B000697,2024-06-16,2024-06-18 17:00:00,970,985,16,34,10,Лінія 5,42841.12,937.29,В процесі,Відхилено
698,28,B000698,2023-04-06,2023-04-08 21:00:00,962,1006,49,172,10,Лінія 4,6180.5,465.67,Завершено,Очікує
699,13,B000699,2023-04-05,2023-04-06 06:00:00,191,197,0,132,2,Лінія 4,35612.28,974.78,В процесі,Пройдено
700,37,B000700,2023-07-25,2023-07-25 09:00:00,926,974,12,80,8,Лінія 3,7281.94,398.55,Завершено,Відхилено
701,97,B000701,2023-03-10,2023-03-10 06:00:00,924,883,16,176,9,Лінія 4,8521.7,263.52,В процесі,Очікує
702,100,B000702,2024-02-21,2024-02-23 02:00:00,319,296,2,128,4,Лінія 3,5442.21,205.69,Заплановано,Відхилено
703,72,B000703,2024-04-06,2024-04-07 12:00:00,117,126,6,143,3,Лінія 5,29103.07,415.39,Заплановано,Пройдено
704,75,B000704,2024-07-04,2024-07-06 02:00:00,562,566,10,58,2,Лінія 5,22997.42,158.69,В процесі,Пройдено
705,36,B000705,2024-12-24,2024-12-26 18:00:00,625,570,23,147,7,Лінія 5,7594.8,985.1,Завершено,Очікує
706,80,B000706,2024-09-09,2024-09-09 15:00:00,698,700,15,128,1,Лінія 1,32094.93,910.77,Заплановано,Пройдено
707,29,B000707,2023-09-24,2023-09-25 16:00:00,897,948,9,31,8,Лінія 5,15434.09,970.32,Заплановано,Пройдено
708,14,B000708,2024-03-08,2024-03-10 03:00:00,256,257,9,172,10,Лінія 1,4633.6,341.84,Завершено,Очікує
709,31,B000709,2023-10-07,2023-10-07 09:00:00,954,975,7,45,2,Лінія 5,14584.17,779.0,В процесі,Пройдено
710,62,B000710,2024-10-21,2024-10-21 21:00:00,417,437,11,169,6,Лінія 3,19335.53,257.17,Завершено,Відхилено
711,77,B000711,2024-12-08,2024-12-10 12:00:00,975,1017,33,132,4,Лінія 2,30296.17,597.86,Заплановано,Відхилено
712,5,B000712,2023-01-19,2023-01-20 17:00:00,391,355,2,169,9,Лінія 5,37836.7,578.02,В процесі,Очікує
