invoice_id,invoice_number,sale_id,customer_id,issue_date,due_date,amount,payment_terms,status,payment_date,payment_method,notes
727,INV-000727,483,94,2024-03-20,2024-04-19,37572.595199999996,30 днів,Оплачено,2024-04-17,Готівка,Пристойний валюта тисяча сумний ідея порт.
728,INV-000728,15,107,2023-06-26,2023-08-25,16556.1696,30 днів,Оплачено,2023-08-24,Банківський переказ,
729,INV-000729,596,107,2024-01-04,2024-01-05,183847.389,60 днів,Оплачено,2024-01-05,Готівка,
730,INV-000730,581,87,2023-06-12,2023-08-11,26091.9872,60 днів,Оплачено,2023-06-30,Картка,Червень благати дівка різноманітний натиснути.
731,INV-000731,788,127,2023-10-08,2023-11-07,79907.30249999999,45 днів,Оплачено,2023-10-19,Картка,
732,INV-000732,152,61,2023-06-25,2023-07-25,33564.068999999996,1 Передоплата,Прострочено,,,
733,INV-000733,193,79,2023-04-02,2023-05-02,292713.066,45 днів,Оплачено,2023-04-26,Картка,Деякий потім ремінь. Реклама нервово провал поставити.
734,INV-000734,45,75,2023-02-03,2023-03-20,227870.2956,45 днів,Оплачено,2023-02-21,Готівка,
735,INV-000735,153,30,2023-01-13,2023-02-12,62810.68199999999,1 Передоплата,Оплачено,2023-01-27,Банківський переказ,
736,INV-000736,125,68,2024-03-15,2024-04-14,434767.41,60 днів,Оплачено,2024-03-16,Готівка,
737,INV-000737,188,130,2023-06-26,2023-06-27,85789.2,45 днів,Прострочено,,,
738,INV-000738,327,64,2023-09-03,2023-11-02,49128.96,60 днів,Оплачено,2023-09-16,Картка,
739,INV-000739,280,143,2023-12-15,2024-01-14,54694.2024,1 Передоплата,Прострочено,,,
740,INV-000740,768,18,2024-10-27,2024-12-26,439698.57359999995,30 днів,Оплачено,2024-11-16,Картка,
741,INV-000741,562,143,2023-04-09,2023-06-08,17250.5655,30 днів,Прострочено,,,
742,INV-000742,486,122,2024-04-18,2024-06-02,82964.682,45 днів,Оплачено,2024-05-13,Картка,Задерти безпорадний упустити. Ручка приятель космос.
743,INV-000743,590,25,2023-11-07,2023-11-08,13007.7024,1 Передоплата,Оплачено,2023-11-08,Готівка,
744,INV-000744,939,89,2024-01-27,2024-01-28,163015.787,60 днів,Оплачено,2024-01-28,Картка,Картинка ковзати комунізм. Незручно польовий збільшуватися трясти що боєць й присвятити.
745,INV-000745,900,90,2023-01-15,2023-01-16,47179.5964,30 днів,Оплачено,2023-01-16,Банківський переказ,
746,INV-000746,807,68,2024-06-20,2024-08-19,362548.66880000004,45 днів,Оплачено,2024-07-12,Банківський переказ,Черевик інший медицина грати неправда висіти уникати. Мить більше трясти важливий щур покинути.
747,INV-000747,925,127,2023-01-23,2023-02-22,233111.228,30 днів,Оплачено,2023-02-06,Картка,
748,INV-000748,43,5,2024-04-03,2024-04-04,8307.381599999999,45 днів,Оплачено,2024-04-04,Банківський переказ,
749,INV-000749,865,30,2023-03-22,2023-05-06,202888.1024,60 днів,Оплачено,2023-04-18,Картка,
750,INV-000750,39,65,2024-02-28,2024-03-29,11142.266,30 днів,Оплачено,2024-03-06,Готівка,
751,INV-000751,476,73,2024-02-01,2024-03-17,283843.152,45 днів,Оплачено,2024-03-02,Банківський переказ,
752,INV-000752,215,21,2023-06-13,2023-06-14,398311.02220000006,45 днів,Прострочено,,,Міф спорт правління поріг червʼяк присвятити.
753,INV-000753,946,12,2024-07-24,2024-07-25,158915.997,45 днів,Оплачено,2024-07-25,Картка,
754,INV-000754,593,39,2024-04-10,2024-05-25,63575.0206,45 днів,Оплачено,2024-05-08,Готівка,
755,INV-000755,337,97,2023-01-29,2023-02-28,65371.93599999999,60 днів,Оплачено,2023-02-07,Готівка,
756,INV-000756,987,82,2024-06-12,2024-06-13,429197.23199999996,30 днів,Оплачено,2024-06-13,Банківський переказ,
757,INV-000757,78,13,2023-09-23,2023-11-07,48663.623999999996,60 днів,Оплачено,2023-10-31,Готівка,
758,INV-000758,841,38,2024-03-28,2024-05-12,90875.76299999999,30 днів,Оплачено,2024-04-25,Готівка,Паща оборот заспокоїтися другий. Який поріг юний військовий основа.
759,INV-000759,547,65,2023-11-06,2023-11-07,37023.093799999995,1 Передоплата,Оплачено,2023-11-07,Картка,
760,INV-000760,982,20,2023-08-25,2023-08-26,108424.128,45 днів,Оплачено,2023-08-26,Готівка,
761,INV-000761,855,4,2023-02-24,2023-04-10,36885.6786,1 Передоплата,Оплачено,2023-02-26,Банківський переказ,
762,INV-000762,633,127,2023-07-14,2023-08-28,9039.271999999999,30 днів,Оплачено,2023-08-18,Картка,Перед образа затримати новий дорогий білизна роса райком. Подробиця керівник близько розводити.
763,INV-000763,662,79,2024-08-08,2024-08-09,671222.4,1 Передоплата,Прострочено,,,
764,INV-000764,218,67,2024-10-20,2024-12-04,111856.2984,45 днів,Прострочено,,,
765,INV-000765,149,51,2023-09-21,2023-09-22,17635.8528,1 Передоплата,Оплачено,2023-09-22,Картка,
766,INV-000766,127,146,2023-03-02,2023-04-01,137294.7464,1 Передоплата,Оплачено,2023-03-21,Картка,
767,INV-000767,209,73,2023-08-17,2023-09-16,300372.4698,45 днів,Оплачено,2023-09-11,Банківський переказ,
768,INV-000768,174,140,2023-02-11,2023-03-13,479214.93600000005,45 днів,Оплачено,2023-03-10,Банківський переказ,
769,INV-000769,229,96,2023-10-01,2023-10-31,107695.1424,1 Передоплата,Оплачено,2023-10-05,Картка,
770,INV-000770,22,89,2024-12-02,2025-01-16,9409.3184,30 днів,Оплачено,2024-12-17,Готівка,
771,INV-000771,805,15,2024-12-05,2024-12-06,91674.4338,60 днів,Оплачено,2024-12-06,Банківський переказ,
772,INV-000772,49,85,2024-08-28,2024-09-27,493068.78799999994,60 днів,Оплачено,2024-08-29,Готівка,
773,INV-000773,93,102,2023-11-27,2023-11-28,498382.63200000004,60 днів,Оплачено,2023-11-28,Картка,
774,INV-000774,113,107,2023-12-17,2023-12-18,312342.75880000007,1 Передоплата,Оплачено,2023-12-18,Банківський переказ,
775,INV-000775,701,77,2024-01-14,2024-01-15,238934.9352,30 днів,Оплачено,2024-01-15,Картка,
776,INV-000776,55,13,2023-07-24,2023-09-22,51073.938,60 днів,Оплачено,2023-07-25,Готівка,Бігати ліворуч незручно ліхтарик. Один вовк лягати. П'Ятеро закласти господь соціалістичний очко.
777,INV-000777,668,96,2024-10-08,2024-10-09,54572.518,60 днів,Оплачено,2024-10-09,Банківський переказ,Навіщо звільнення монета. Вмирати вітрина розгубитися шкіра господь правління звільнити.
778,INV-000778,264,13,2024-08-06,2024-09-20,310304.4952,30 днів,Оплачено,2024-09-01,Банківський переказ,
779,INV-000779,825,38,2023-11-30,2024-01-14,346308.24,30 днів,Прострочено,,,
780,INV-000780,410,24,2023-06-16,2023-06-17,404854.432,30 днів,Оплачено,2023-06-17,Готівка,
781,INV-000781,789,119,2024-05-22,2024-05-23,377884.06499999994,1 Передоплата,Оплачено,2024-05-23,Банківський переказ,
782,INV-000782,296,2,2024-08-15,2024-09-29,517812.248,30 днів,Оплачено,2024-08-31,Готівка,Військовий ручка багаття низький. Факультет провал сміливий друкувати збудження незвичний.
783,INV-000783,924,126,2023-09-06,2023-10-06,95049.312,60 днів,Оплачено,2023-10-04,Картка,
784,INV-000784,160,39,2024-04-27,2024-06-11,16641.9214,30 днів,Оплачено,2024-05-18,Картка,
785,INV-000785,48,32,2024-09-11,2024-10-11,229892.22199999998,45 днів,Прострочено,,,
786,INV-000786,246,45,2024-01-10,2024-02-09,23759.412800000002,45 днів,Оплачено,2024-02-08,Готівка,
787,INV-000787,28,102,2024-11-14,2024-12-29,611082.7008,45 днів,Оплачено,2024-12-13,Банківський переказ,Природа трубка близько скинути провал можливо. Заборонити вказаний спорт розвинений.
788,INV-000788,245,88,2024-10-05,2024-10-06,327771.18,30 днів,Оплачено,2024-10-06,Банківський переказ,Наполегливо щастя намір отже відповідність терапія бригада. Уточнити вивчити точно хід ягода.
789,INV-000789,932,102,2024-01-06,2024-01-07,22001.4561,30 днів,Оплачено,2024-01-07,Готівка,
790,INV-000790,22,89,2024-12-02,2025-01-31,9409.3184,45 днів,Оплачено,2025-01-01,Банківський переказ,
791,INV-000791,862,101,2024-03-15,2024-05-14,444577.2,30 днів,Оплачено,2024-03-19,Банківський переказ,
792,INV-000792,132,139,2023-11-06,2023-12-06,615701.292,1 Передоплата,Оплачено,2023-11-26,Банківський переказ,
793,INV-000793,913,88,2023-08-21,2023-08-22,260519.03999999998,60 днів,Оплачено,2023-08-22,Готівка,
794,INV-000794,401,6,2024-04-26,2024-06-25,378269.04000000004,45 днів,Оплачено,2024-06-04,Банківський переказ,
795,INV-000795,384,79,2024-03-11,2024-05-10,147625.28,60 днів,Оплачено,2024-03-14,Банківський переказ,Палиця жити картинка ґаздиня о. Ремінь дошлий природний заклад звільнити.
796,INV-000796,35,88,2024-09-26,2024-09-27,136313.6445,60 днів,Оплачено,2024-09-27,Готівка,
797,INV-000797,737,126,2023-05-06,2023-06-20,596052.3456,45 днів,Оплачено,2023-06-01,Картка,
798,INV-000798,822,36,2024-03-07,2024-04-06,266299.0075,1 Передоплата,Оплачено,2024-03-08,Банківський переказ,
799,INV-000799,92,112,2024-04-09,2024-05-24,32279.214,45 днів,Прострочено,,,
800,INV-000800,4,116,2023-06-18,2023-08-17,45316.689600000005,45 днів,Оплачено,2023-08-07,Картка,
801,INV-000801,474,90,2024-06-14,2024-07-14,137722.305,45 днів,Оплачено,2024-06-25,Картка,
802,INV-000802,446,101,2023-10-02,2023-10-03,167406.9312,1 Передоплата,Оплачено,2023-10-03,Картка,
803,INV-000803,758,132,2023-03-14,2023-04-13,8735.3046,60 днів,Оплачено,2023-04-10,Банківський переказ,
804,INV-000804,292,111,2023-10-20,2023-10-21,41459.809199999996,45 днів,Оплачено,2023-10-21,Банківський переказ,
805,INV-000805,821,99,2024-04-11,2024-06-10,442360.85,30 днів,Оплачено,2024-04-29,Готівка,
806,INV-000806,417,56,2024-10-09,2024-10-10,171530.48,1 Передоплата,Оплачено,2024-10-10,Банківський переказ,Протягувати кора простір передо грати місце.
807,INV-000807,265,43,2023-06-29,2023-07-29,43263.594,1 Передоплата,Оплачено,2023-07-22,Готівка,
808,INV-000808,490,43,2023-11-06,2023-12-21,465996.1545,60 днів,Прострочено,,,
809,INV-000809,632,44,2023-08-25,2023-09-24,14517.923999999999,45 днів,Оплачено,2023-09-21,Картка,
810,INV-000810,697,126,2023-11-22,2024-01-06,282443.42399999994,1 Передоплата,Оплачено,2023-12-16,Картка,
811,INV-000811,683,24,2024-05-25,2024-06-24,127576.4092,30 днів,Оплачено,2024-06-18,Банківський переказ,
812,INV-000812,209,73,2023-08-17,2023-10-01,300372.4698,1 Передоплата,Оплачено,2023-08-30,Картка,
