attendance_id,employee_id,date,status,time_in,time_out,hours_worked,overtime_hours,notes
839,42,2024-09-17,Присутній,2024-09-17 10:25:00,2024-09-17 19:14:00,8.17,0.17,
840,118,2024-02-09,Присутній,2024-02-09 10:13:00,2024-02-09 18:31:00,8.22,0.22,
841,172,2024-10-06,Вихідний,,,0.0,0.0,Пристрасть функція увійти ленінград. Крутий число монета розуміти зміна сходити порода.
842,85,2024-07-12,Присутній,2024-07-12 08:08:00,2024-07-12 17:48:00,8.02,0.02,
843,130,2024-05-10,Присутній,2024-05-10 08:26:00,2024-05-10 17:33:00,8.34,0.34,
844,92,2020-12-18,Присутній,2020-12-18 09:06:00,2020-12-18 17:44:00,7.89,0.0,
845,129,2024-06-22,Вихідний,,,0.0,0.0,
846,196,2024-12-04,Присутній,2024-12-04 09:17:00,2024-12-04 19:50:00,8.23,0.23,
847,186,2023-10-11,Присутній,2023-10-11 10:58:00,2023-10-11 17:08:00,7.68,0.0,
848,9,2024-12-15,Вихідний,,,0.0,0.0,
849,76,2024-11-12,Присутній,2024-11-12 08:22:00,2024-11-12 18:07:00,8.0,0.0,
850,1,2021-12-08,Присутній,2021-12-08 09:46:00,2021-12-08 19:18:00,8.07,0.07,Прірва командування програміст кидати вовк функція перед. Заробити сумний монета князь.
851,176,2024-12-25,Присутній,2024-12-25 10:21:00,2024-12-25 17:07:00,8.27,0.27,
852,135,2023-08-03,Відпустка,,,0.0,0.0,
853,160,2024-12-14,Вихідний,,,0.0,0.0,
854,175,2024-09-16,Присутній,2024-09-16 08:26:00,2024-09-16 19:06:00,7.63,0.0,
855,161,2024-12-29,Вихідний,,,0.0,0.0,Ремінь виднітися сонце шкіра.
856,64,2021-06-18,Присутній,2021-06-18 10:10:00,2021-06-18 18:20:00,7.64,0.0,
857,3,2024-11-23,Вихідний,,,0.0,0.0,Занадто художній рідкий тута. Художній пастух народ іспит.
858,9,2024-12-24,Присутній,2024-12-24 09:29:00,2024-12-24 18:37:00,7.7,0.0,
859,170,2022-05-23,Відпустка,,,0.0,0.0,
860,82,2024-07-17,Присутній,2024-07-17 10:59:00,2024-07-17 19:43:00,8.39,0.39,Заклик коваль пірʼя. Заспокоїтися термін шкільний. Прірва раніше головка плід солома.
861,82,2022-12-21,Присутній,2022-12-21 08:33:00,2022-12-21 17:09:00,8.35,0.35,
862,2,2022-09-30,Присутній,2022-09-30 09:06:00,2022-09-30 19:29:00,7.58,0.0,Навіщо вказаний вмирати кут. Коричневий теорія тута багаття несподівано рідкий командир.
863,153,2024-10-07,Присутній,2024-10-07 09:38:00,2024-10-07 17:29:00,8.3,0.3,
864,84,2023-04-24,Присутній,2023-04-24 10:13:00,2023-04-24 19:44:00,8.27,0.27,
865,123,2023-07-05,Присутній,2023-07-05 09:01:00,2023-07-05 18:21:00,7.5,0.0,
866,108,2024-09-20,Присутній,2024-09-20 08:48:00,2024-09-20 17:55:00,8.29,0.29,Вітрина блискучий коваль пристойний. Палиця адже передо.
867,123,2023-07-03,Присутній,2023-07-03 09:09:00,2023-07-03 17:59:00,8.34,0.34,
868,91,2024-01-18,Присутній,2024-01-18 10:01:00,2024-01-18 17:50:00,8.44,0.44,Плід ліхтарик рот болото військовий боєць. Виникнення тютюн ґаздиня.
869,43,2023-11-19,Вихідний,,,0.0,0.0,
870,116,2023-03-13,Присутній,2023-03-13 10:08:00,2023-03-13 18:45:00,8.44,0.44,
871,25,2023-12-30,Вихідний,,,0.0,0.0,
872,12,2020-07-15,Присутній,2020-07-15 10:07:00,2020-07-15 17:41:00,8.44,0.44,
873,122,2024-01-04,Присутній,2024-01-04 08:20:00,2024-01-04 19:33:00,8.43,0.43,
874,117,2024-08-31,Вихідний,,,0.0,0.0,
875,30,2023-10-20,Присутній,2023-10-20 09:36:00,2023-10-20 18:58:00,7.96,0.0,
876,171,2023-08-18,Присутній,2023-08-18 10:35:00,2023-08-18 19:18:00,7.55,0.0,
877,180,2021-12-27,Присутній,2021-12-27 09:46:00,2021-12-27 18:52:00,7.66,0.0,
878,83,2024-10-16,Присутній,2024-10-16 09:41:00,2024-10-16 19:35:00,8.07,0.07,
879,181,2022-09-15,Присутній,2022-09-15 10:58:00,2022-09-15 17:58:00,7.5,0.0,
880,149,2024-03-03,Вихідний,,,0.0,0.0,
881,83,2024-05-08,Присутній,2024-05-08 08:18:00,2024-05-08 17:01:00,8.24,0.24,
882,19,2024-02-23,Присутній,2024-02-23 10:26:00,2024-02-23 18:45:00,7.64,0.0,
883,6,2024-11-30,Вихідний,,,0.0,0.0,
884,39,2024-10-02,Присутній,2024-10-02 10:16:00,2024-10-02 17:53:00,7.96,0.0,Приятель сміливий блискучий рот головка а роса спалити. Надати вечір передо досліджено.
885,106,2023-03-06,Присутній,2023-03-06 09:43:00,2023-03-06 19:45:00,8.41,0.41,
886,153,2024-12-10,Присутній,2024-12-10 10:52:00,2024-12-10 18:15:00,8.14,0.14,
887,4,2023-06-11,Вихідний,,,0.0,0.0,
888,145,2024-12-26,Присутній,2024-12-26 10:57:00,2024-12-26 19:47:00,7.65,0.0,
889,94,2022-04-22,Присутній,2022-04-22 10:22:00,2022-04-22 18:11:00,8.1,0.1,
890,148,2023-10-17,Присутній,2023-10-17 10:52:00,2023-10-17 17:35:00,7.97,0.0,
891,17,2024-11-26,Присутній,2024-11-26 08:25:00,2024-11-26 18:31:00,8.49,0.49,
892,20,2024-12-18,Присутній,2024-12-18 10:26:00,2024-12-18 17:46:00,7.68,0.0,
893,97,2023-09-06,Присутній,2023-09-06 09:21:00,2023-09-06 19:24:00,7.87,0.0,Заробити другий приходити. Пісенька палата факультет банк.
894,171,2023-12-19,Присутній,2023-12-19 08:59:00,2023-12-19 17:51:00,7.91,0.0,Недолік банк пані мимо монета викинути. Підкинути інструкція полюбити близько хата.
895,146,2024-03-28,Присутній,2024-03-28 08:09:00,2024-03-28 17:41:00,8.03,0.03,
896,18,2024-11-05,Присутній,2024-11-05 09:14:00,2024-11-05 18:03:00,8.46,0.46,
897,131,2023-09-13,Присутній,2023-09-13 09:18:00,2023-09-13 18:06:00,7.71,0.0,
898,105,2024-10-21,Присутній,2024-10-21 09:34:00,2024-10-21 18:27:00,8.5,0.5,О теорія направо коричневий мʼята точно синок несподіваний.
899,187,2023-09-02,Вихідний,,,0.0,0.0,Конференція тривога порода міркування зарплата ліловий угодний. Зловити вечір сміття.
900,124,2023-07-12,Присутній,2023-07-12 08:34:00,2023-07-12 19:47:00,7.76,0.0,
901,200,2024-04-08,Присутній,2024-04-08 09:03:00,2024-04-08 17:50:00,7.61,0.0,
902,13,2024-11-17,Вихідний,,,0.0,0.0,Зелений район міф направо деякий нога заборонити. Черевик адже термін перебивати.
903,190,2024-12-25,Присутній,2024-12-25 08:07:00,2024-12-25 19:20:00,7.89,0.0,Їсти розлад запустити неправда шолом пані більше. Покинути сміття спорт художній бак зима свіжий.
904,92,2024-06-24,Присутній,2024-06-24 08:10:00,2024-06-24 19:44:00,7.98,0.0,
905,83,2024-09-29,Вихідний,,,0.0,0.0,
906,121,2024-03-16,Вихідний,,,0.0,0.0,
907,62,2023-05-19,Присутній,2023-05-19 09:01:00,2023-05-19 18:54:00,7.51,0.0,
908,91,2023-09-02,Вихідний,,,0.0,0.0,
909,74,2024-11-18,Присутній,2024-11-18 09:30:00,2024-11-18 19:08:00,8.35,0.35,
910,120,2024-12-03,Присутній,2024-12-03 10:38:00,2024-12-03 19:15:00,7.82,0.0,
911,183,2022-06-25,Вихідний,,,0.0,0.0,
912,140,2024-03-09,Вихідний,,,0.0,0.0,Кишеня господь число лягати. Зима повністю вказаний інструкція.
913,182,2024-12-18,Присутній,2024-12-18 10:12:00,2024-12-18 18:48:00,7.98,0.0,
914,3,2024-12-21,Вихідний,,,0.0,0.0,
915,134,2023-01-25,Присутній,2023-01-25 09:24:00,2023-01-25 17:16:00,7.57,0.0,
916,58,2020-11-21,Вихідний,,,0.0,0.0,
917,151,2024-12-02,Присутній,2024-12-02 09:57:00,2024-12-02 19:41:00,7.99,0.0,
918,163,2022-01-06,Присутній,2022-01-06 09:28:00,2022-01-06 17:48:00,7.61,0.0,
919,1,2023-08-31,Присутній,2023-08-31 10:32:00,2023-08-31 17:43:00,7.95,0.0,
920,160,2024-12-19,Присутній,2024-12-19 10:56:00,2024-12-19 19:40:00,8.33,0.33,
921,26,2024-06-15,Вихідний,,,0.0,0.0,
922,13,2024-07-24,Присутній,2024-07-24 10:40:00,2024-07-24 19:25:00,7.96,0.0,Жорстокий падаль залучати вчений п'ятеро шкільний один.
923,11,2022-09-30,Відпустка,,,0.0,0.0,
924,153,2024-11-13,Присутній,2024-11-13 08:12:00,2024-11-13 17:31:00,8.39,0.39,Байдужий вовк пірʼя монета о виднітися заклад. Потім сходити матерія й насолода.
925,73,2024-06-16,Вихідний,,,0.0,0.0,
926,43,2023-07-13,Присутній,2023-07-13 09:04:00,2023-07-13 17:22:00,7.55,0.0,
927,72,2024-12-16,Присутній,2024-12-16 10:13:00,2024-12-16 17:52:00,8.05,0.05,
928,180,2023-03-18,Вихідний,,,0.0,0.0,
929,74,2024-06-18,Присутній,2024-06-18 08:35:00,2024-06-18 18:31:00,7.82,0.0,
930,146,2023-07-21,Присутній,2023-07-21 10:44:00,2023-07-21 17:23:00,8.37,0.37,
931,94,2024-11-17,Вихідний,,,0.0,0.0,Ефект теорія результат очко. Хлопчисько вказаний ніч вказаний гуляти безглуздий заява.
932,27,2022-05-30,Присутній,2022-05-30 08:47:00,2022-05-30 17:07:00,7.76,0.0,ПірʼЯ шкарпетка виконувати банк.
933,86,2024-08-03,Вихідний,,,0.0,0.0,Здригнутися гараж гіркий космос дихання сумнівний. Колектив функція рот навіщо вечір тута нога.
934,13,2023-04-19,Присутній,2023-04-19 08:50:00,2023-04-19 17:21:00,8.43,0.43,
935,61,2022-10-11,Присутній,2022-10-11 08:31:00,2022-10-11 18:29:00,7.68,0.0,
936,144,2023-07-28,Присутній,2023-07-28 10:32:00,2023-07-28 18:20:00,8.48,0.48,
937,85,2021-08-11,Запізнення,2021-08-11 08:48:00,2021-08-11 19:30:00,6.4,0.0,
938,175,2024-11-26,Присутній,2024-11-26 09:10:00,2024-11-26 17:14:00,8.0,0.0,
939,154,2024-09-29,Вихідний,,,0.0,0.0,Тьмяний кора друкувати звільнення палата. Полюбити дошлий інфекція виконувати порт очко.
940,177,2023-09-10,Вихідний,,,0.0,0.0,
941,51,2024-05-31,Присутній,2024-05-31 08:45:00,2024-05-31 19:17:00,8.11,0.11,
942,168,2024-07-26,Присутній,2024-07-26 09:32:00,2024-07-26 19:06:00,7.76,0.0,
943,195,2024-01-13,Вихідний,,,0.0,0.0,Набір райком паща настати шкільний хотіти. Мати витримати насолода пропаганда покидати зрідка.
944,9,2024-12-12,Присутній,2024-12-12 09:12:00,2024-12-12 18:16:00,8.41,0.41,
945,151,2024-07-19,Присутній,2024-07-19 08:06:00,2024-07-19 17:49:00,7.86,0.0,
946,115,2024-05-12,Вихідний,,,0.0,0.0,
947,74,2024-03-18,Присутній,2024-03-18 10:09:00,2024-03-18 19:41:00,8.37,0.37,
948,1,2022-12-03,Вихідний,,,0.0,0.0,Купа за черговий спасти роса виражений співрозмовник.
949,39,2024-09-19,Присутній,2024-09-19 08:38:00,2024-09-19 19:17:00,7.79,0.0,
950,17,2024-12-19,Відпустка,,,0.0,0.0,
951,167,2022-02-13,Вихідний,,,0.0,0.0,
952,114,2023-02-14,Присутній,2023-02-14 10:11:00,2023-02-14 17:57:00,8.29,0.29,Монета командир неправда натиснути їжа незвичний. Полум'Я здалеку другий черговий.
953,124,2024-03-09,Вихідний,,,0.0,0.0,
954,4,2023-12-11,Присутній,2023-12-11 10:32:00,2023-12-11 17:07:00,7.87,0.0,
955,154,2024-10-12,Вихідний,,,0.0,0.0,
956,197,2024-06-21,Присутній,2024-06-21 09:29:00,2024-06-21 17:07:00,7.91,0.0,
957,133,2024-01-22,Присутній,2024-01-22 09:25:00,2024-01-22 18:19:00,8.34,0.34,
958,56,2022-05-14,Вихідний,,,0.0,0.0,
959,9,2024-11-25,Присутній,2024-11-25 10:10:00,2024-11-25 19:41:00,7.72,0.0,При хід ґудзик термін рис. Чоловічок вираз епоха другий тривога. Квапливий сміливий простір.
960,25,2024-01-20,Вихідний,,,0.0,0.0,Князь занадто житель пристрій пастух співати. Струмок струмок пісенька пристойний.
961,115,2024-05-25,Вихідний,,,0.0,0.0,
962,81,2024-12-19,Присутній,2024-12-19 09:38:00,2024-12-19 17:23:00,7.54,0.0,
963,170,2023-09-11,Присутній,2023-09-11 10:12:00,2023-09-11 19:53:00,8.14,0.14,Заплакати плід розвернутися. Розкішний художній бок застосовуватися несподіваний.
964,102,2024-07-08,Присутній,2024-07-08 08:12:00,2024-07-08 19:00:00,8.17,0.17,
965,161,2024-12-25,Присутній,2024-12-25 10:27:00,2024-12-25 18:49:00,8.06,0.06,
966,26,2022-02-02,Лікарняний,,,0.0,0.0,
967,90,2024-05-19,Вихідний,,,0.0,0.0,Процес легко радити лапа. Міркування прощення плід набір потім вперед приятель перебивати.
968,99,2024-09-07,Вихідний,,,0.0,0.0,Розлад так правління пропадати дрімати покидати. Ніж єврейський кидати бочок.
969,57,2024-12-06,Присутній,2024-12-06 08:37:00,2024-12-06 19:11:00,8.24,0.24,
970,175,2023-06-04,Вихідний,,,0.0,0.0,Більше поставити художній покинути.
971,8,2022-12-31,Вихідний,,,0.0,0.0,
972,157,2024-12-28,Вихідний,,,0.0,0.0,
973,93,2022-12-16,Присутній,2022-12-16 09:23:00,2022-12-16 19:32:00,8.25,0.25,
974,29,2024-11-05,Відпустка,,,0.0,0.0,
975,169,2024-11-23,Вихідний,,,0.0,0.0,
976,193,2023-10-31,Лікарняний,,,0.0,0.0,
977,19,2024-09-16,Присутній,2024-09-16 10:01:00,2024-09-16 19:07:00,7.85,0.0,
978,66,2023-04-26,Присутній,2023-04-26 09:06:00,2023-04-26 19:27:00,7.55,0.0,Знімати другий мить ґазда за. Конференція а ламати. Мить дружно болісно бак армійський розгубитися.
979,73,2022-06-25,Вихідний,,,0.0,0.0,
980,22,2023-10-11,Присутній,2023-10-11 08:18:00,2023-10-11 17:33:00,7.84,0.0,
981,126,2024-04-15,Присутній,2024-04-15 10:58:00,2024-04-15 19:49:00,8.32,0.32,
982,157,2024-12-30,Присутній,2024-12-30 10:04:00,2024-12-30 18:01:00,8.28,0.28,
983,21,2022-02-17,Присутній,2022-02-17 09:51:00,2022-02-17 17:32:00,8.08,0.08,
984,30,2024-04-27,Вихідний,,,0.0,0.0,
985,75,2024-12-15,Вихідний,,,0.0,0.0,
986,42,2024-09-02,Присутній,2024-09-02 08:49:00,2024-09-02 19:22:00,7.86,0.0,
987,46,2024-12-03,Присутній,2024-12-03 10:22:00,2024-12-03 18:47:00,8.0,0.0,
988,76,2024-12-30,Присутній,2024-12-30 09:08:00,2024-12-30 19:12:00,7.67,0.0,Безпорадний о торгівля відповісти. Даль радість вказаний від'їзд мʼята бак.
989,160,2024-12-13,Присутній,2024-12-13 08:44:00,2024-12-13 17:11:00,8.13,0.13,
990,163,2024-09-16,Лікарняний,,,0.0,0.0,
991,156,2024-05-26,Вихідний,,,0.0,0.0,
992,148,2024-01-30,Присутній,2024-01-30 10:55:00,2024-01-30 18:34:00,7.57,0.0,
993,152,2024-10-05,Вихідний,,,0.0,0.0,
994,197,2024-04-16,Присутній,2024-04-16 10:46:00,2024-04-16 19:20:00,7.93,0.0,
995,170,2022-07-15,Присутній,2022-07-15 08:44:00,2022-07-15 18:41:00,7.86,0.0,
996,30,2021-05-13,Присутній,2021-05-13 10:06:00,2021-05-13 18:13:00,7.53,0.0,
997,189,2023-05-20,Вихідний,,,0.0,0.0,
998,175,2024-01-14,Вихідний,,,0.0,0.0,
999,114,2024-07-22,Запізнення,2024-07-22 09:47:00,2024-07-22 19:38:00,6.73,0.0,
1000,140,2024-04-25,Присутній,2024-04-25 08:54:00,2024-04-25 19:44:00,7.56,0.0,Матерія червень купа колишній команда. Шкільний здригатися сумнівний виконувати благати підлога.
1001,67,2024-10-24,Присутній,2024-10-24 08:41:00,2024-10-24 17:00:00,8.48,0.48,
1002,200,2024-05-06,Присутній,2024-05-06 10:13:00,2024-05-06 18:40:00,7.8,0.0,
1003,192,2023-10-23,Запізнення,2023-10-23 08:56:00,2023-10-23 18:28:00,6.42,0.0,
1004,134,2023-08-31,Присутній,2023-08-31 10:17:00,2023-08-31 17:32:00,7.67,0.0,
1005,95,2022-11-01,Присутній,2022-11-01 09:02:00,2022-11-01 18:19:00,8.06,0.06,
1006,147,2020-09-28,Присутній,2020-09-28 10:45:00,2020-09-28 18:09:00,7.66,0.0,Здригнутися через приятель небезпека диявол ніч ковзати струмок. Висіти вказаний простір.
1007,70,2024-10-11,Присутній,2024-10-11 10:33:00,2024-10-11 17:35:00,7.53,0.0,
1008,40,2024-12-26,Присутній,2024-12-26 09:05:00,2024-12-26 17:35:00,8.34,0.34,Вперед мигнути конструкція. Прірва хата шолом знищення валюта.
1009,39,2024-12-25,Присутній,2024-12-25 08:35:00,2024-12-25 19:52:00,7.7,0.0,Боєць можливо розлад танцювати міра ефект. Решітка й хлопець задерти викинути.
